procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,school_id_raw,school_id_clean,school_id_changed_flag,date_raw,date_clean,date_parse_method,date_ambiguous_flag,date_parse_error_flag,grain_raw,grain_clean,vendor_raw,vendor_clean,quantity_raw,unit_raw,quantity_kg,unit_clean,conversion_method,unit_inferred_flag,cost_raw,total_cost_numeric,cost_per_kg,payment_status_raw,payment_status_clean
MDM010444,2025-01-12,SCH0186,Singh Agro Group,Wheat,52.6,Kgs,1578.0,Pending,SCH0186,SCH0186,False,01/12/2025,2025-01-12,DASH_MM_DD_AMBIGUOUS,True,False,Gehun,Wheat,Singh Brothers,Singh Agro Group,52.6,Kgs,52.6,KG,DIRECT,False,1578,1578.0,30.0,Due,Pending
MDM001275,2025-09-23,SCH0275,Goyal Mills,Oil,31.1,kg,3732.0,Paid,SCH0275,SCH0275,False,23/09/2025,2025-09-23,DASH_DD_MM_YYYY,False,False,Sarson Tel,Oil,Goyal Rice Mill,Goyal Mills,31.1,kg,31.1,KG,DIRECT,False,"3,732/-",3732.0,120.0,Paid,Paid
MDM000620,2025-12-07,SCH0178,Kumar Enterprises,Wheat,,,510.0,Pending,SCH0178,SCH0178,False,12-07-2025,2025-12-07,DASH_MM_DD_AMBIGUOUS,True,False,Atta,Wheat,Kumar & Co.,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,Rs. 510,510.0,,PENDING,Pending
MDM010501,2025-07-13,SCH0375,Kumar Enterprises,Rice,40900,grams,1636.0,Pending,SCH0375,SCH0375,False,2025/07/13,2025-07-13,ISO_FORMAT,False,False,Rice,Rice,Kumar Supplies,Kumar Enterprises,40900,grams,40.9,KG,GRAMS_TO_KG,False,1636,1636.0,40.0,Due,Pending
MDM001743,2025-12-24,SCH0329,Sharma Traders,Rice,47600,Grams,1904.0,Pending,SCH0329,SCH0329,False,24.12.2025,2025-12-24,DOT_DD_MM_YYYY,False,False,Chawal,Rice,sharma traders pvt ltd,Sharma Traders,47600,Grams,47.6,KG,GRAMS_TO_KG,False,"1,904/-",1904.0,40.0,Due,Pending
MDM001391,2025-10-09,SCH0582,Goyal Mills,Rice,,,736.0,Paid,SCH0582,SCH0582,False,2025-10-09,2025-10-09,ISO_FORMAT,False,False,chawal,Rice,goyal mill,Goyal Mills,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,Rs. 736,736.0,,Paid,Paid
MDM002204,2025-12-27,SCH0254,Sharma Traders,Oil,0.252,Sacks,1512.0,Paid,sch_0254,SCH0254,True,27/12/2025,2025-12-27,DASH_DD_MM_YYYY,False,False,Oil,Oil,sharma traders pvt ltd,Sharma Traders,0.252,Sacks,12.6,KG,BAGS_50KG_TO_KG,False,"1,512/-",1512.0,120.0,Cleared,Paid
MDM009772,2025-05-06,SCH0038,Sharma Traders,Wheat,20.9,KG,627.0,Paid,S0038,SCH0038,True,2025-05-06,2025-05-06,ISO_FORMAT,False,False,Wheat,Wheat,Sharma & Sons,Sharma Traders,20.9,KG,20.9,KG,DIRECT,False,627,627.0,30.000000000000004,Cleared,Paid
MDM009848,2025-12-03,SCH0350,Sharma Traders,Pulses,42500,grams,3825.0,Paid,sch0350,SCH0350,True,12-03-2025,2025-12-03,DASH_MM_DD_AMBIGUOUS,True,False,Pulses,Pulses,Sharma & Sons,Sharma Traders,42500,grams,42.5,KG,GRAMS_TO_KG,False,3825,3825.0,90.0,Paid,Paid
MDM003569,2026-02-09,SCH0410,Singh Agro Group,Wheat,,,750.0,Paid,SCH0410,SCH0410,False,09.02.2026,2026-02-09,DOT_DD_MM_AMBIGUOUS,True,False,WHEAT,Wheat,Singh Brothers,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,₹750,750.0,,Paid,Paid
MDM006117,2025-07-20,SCH0465,Sharma Traders,Wheat,47.9,Kgs,1437.0,Pending,SCH0465,SCH0465,False,2025-07-20,2025-07-20,ISO_FORMAT,False,False,Atta,Wheat,sharma traders pvt ltd,Sharma Traders,47.9,Kgs,47.9,KG,DIRECT,False,"₹1,437",1437.0,30.0,Due,Pending
MDM006053,2025-07-25,SCH0280,Singh Agro Group,Wheat,11.4 kg,,342.0,Pending,sch_0280,SCH0280,True,2025/07/25,2025-07-25,ISO_FORMAT,False,False,WHEAT,Wheat,Singh Brothers,Singh Agro Group,11.4 kg,,11.4,KG,DIRECT,False,342,342.0,30.0,Pending,Pending
MDM003179,2025-05-03,SCH0583,Kumar Enterprises,Rice,0.516,50kg Bags,,Paid,S0583,SCH0583,True,03.05.2025,2025-05-03,DOT_DD_MM_AMBIGUOUS,True,False,chawal,Rice,Kumar Supplies,Kumar Enterprises,0.516,50kg Bags,25.8,KG,BAGS_50KG_TO_KG,False,,,,Paid,Paid
MDM003193,2025-09-06,SCH0001,Sharma Traders,Wheat,1.174,Sacks,1761.0,Pending,SCH0001,SCH0001,False,06.09.2025,2025-09-06,DOT_DD_MM_AMBIGUOUS,True,False,gehun,Wheat,Sharma Traders,Sharma Traders,1.174,Sacks,58.699999999999996,KG,BAGS_50KG_TO_KG,False,"₹1,761",1761.0,30.000000000000004,PENDING,Pending
MDM009500,2025-05-26,SCH0146,Goyal Mills,Wheat,54,KGS,1620.0,Paid,SCH-0146,SCH0146,True,26.05.2025,2025-05-26,DOT_DD_MM_YYYY,False,False,Gehun,Wheat,Goyal Enterprises,Goyal Mills,54,KGS,54.0,KG,DIRECT,False,"Rs. 1,620",1620.0,30.0,Paid,Paid
MDM006100,2025-10-20,SCH0371,Goyal Mills,Wheat,,,1743.0,Pending,SCH0371,SCH0371,False,2025-10-20,2025-10-20,ISO_FORMAT,False,False,gehun,Wheat,Goyal Enterprises,Goyal Mills,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,1743,1743.0,,PENDING,Pending
MDM007030,2025-04-04,SCH0512,Goyal Mills,Pulses,43.5,Kgs,3915.0,Paid,SCH0512,SCH0512,False,2025/04/04,2025-04-04,ISO_FORMAT,False,False,Dal,Pulses,goyal mill,Goyal Mills,43.5,Kgs,43.5,KG,DIRECT,False,"3,915/-",3915.0,90.0,Paid,Paid
MDM000576,2026-03-15,SCH0038,Goyal Mills,Wheat,43400,g,1302.0,Paid,SCH-0038,SCH0038,True,2026-03-15,2026-03-15,ISO_FORMAT,False,False,Wheat,Wheat,Goyal Rice Mill,Goyal Mills,43400,g,43.4,KG,GRAMS_TO_KG,False,"₹1,302",1302.0,30.0,Cleared,Paid
MDM006657,2025-06-30,SCH0145,Singh Agro Group,Pulses,,,4311.0,Paid,S0145,SCH0145,True,30.06.2025,2025-06-30,DOT_DD_MM_YYYY,False,False,Dal,Pulses,Singh Agro,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"Rs. 4,311",4311.0,,Cleared,Paid
MDM007116,2025-07-11,SCH0256,Goyal Mills,Wheat,37.5,KG,1125.0,Pending,sch0256,SCH0256,True,11-Jul-2025,2025-07-11,TEXT_MONTH,False,False,Gehun,Wheat,goyal mill,Goyal Mills,37.5,KG,37.5,KG,DIRECT,False,"1,125/-",1125.0,30.0,PENDING,Pending
MDM010878,2025-10-07,SCH0300,Kumar Enterprises,Wheat,35.1,Kgs,1053.0,Pending,SCH0300,SCH0300,False,10-07-2025,2025-10-07,DASH_MM_DD_AMBIGUOUS,True,False,gehun,Wheat,kumar general store,Kumar Enterprises,35.1,Kgs,35.1,KG,DIRECT,False,"₹1,053",1053.0,30.0,Pending,Pending
MDM006277,2025-04-04,SCH0383,Goyal Mills,Wheat,52.1,KG,1563.0,Pending,SCH-0383,SCH0383,True,04/04/2025,2025-04-04,DASH_MM_DD_AMBIGUOUS,True,False,Wheat,Wheat,Goyal Rice Mill,Goyal Mills,52.1,KG,52.1,KG,DIRECT,False,1563,1563.0,30.0,Due,Pending
MDM009473,2025-09-25,SCH0098,Goyal Mills,Oil,18600,g,2232.0,Paid,SCH0098,SCH0098,False,2025-09-25,2025-09-25,ISO_FORMAT,False,False,Oil,Oil,goyal mill,Goyal Mills,18600,g,18.6,KG,GRAMS_TO_KG,False,2232,2232.0,119.99999999999999,Cleared,Paid
MDM011092,2025-10-22,SCH0219,Goyal Mills,Pulses,,,1350.0,Paid,sch_0219,SCH0219,True,2025-10-22,2025-10-22,ISO_FORMAT,False,False,Pulses,Pulses,Goyal Rice Mill,Goyal Mills,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"1,350/-",1350.0,,Paid,Paid
MDM005898,2025-11-14,SCH0254,Singh Agro Group,Oil,29300,g,3516.0,Pending,0254,SCH0254,True,2025-11-14,2025-11-14,ISO_FORMAT,False,False,Sarson Tel,Oil,S. Agro Works,Singh Agro Group,29300,g,29.3,KG,GRAMS_TO_KG,False,3516,3516.0,120.0,PENDING,Pending
MDM005725,2026-01-15,SCH0389,Sharma Traders,Rice,48,Kgs,1920.0,Pending,SCH0389,SCH0389,False,01-15-2026,2026-01-15,DASH_MM_DD_YYYY,False,False,RICE,Rice,sharma traders pvt ltd,Sharma Traders,48,Kgs,48.0,KG,DIRECT,False,"1,920/-",1920.0,40.0,Due,Pending
MDM010186,2025-07-30,SCH0568,Sharma Traders,Oil,59.4,Kgs,7128.0,Paid,SCH0568,SCH0568,False,2025/07/30,2025-07-30,ISO_FORMAT,False,False,Mustard Oil,Oil,sharma traders pvt ltd,Sharma Traders,59.4,Kgs,59.4,KG,DIRECT,False,"₹7,128",7128.0,120.0,Paid,Paid
MDM000270,2025-07-16,SCH0062,Kumar Enterprises,Rice,54900,g,2196.0,Paid,SCH0062,SCH0062,False,2025-07-16,2025-07-16,ISO_FORMAT,False,False,RICE,Rice,Kumar Supplies,Kumar Enterprises,54900,g,54.9,KG,GRAMS_TO_KG,False,"Rs. 2,196",2196.0,40.0,paid,Paid
MDM000630,2025-11-29,SCH0056,Singh Agro Group,Rice,0.31,bags,620.0,Pending,SCH-0056,SCH0056,True,2025/11/29,2025-11-29,ISO_FORMAT,False,False,RICE,Rice,Singh Agro,Singh Agro Group,0.31,bags,15.5,KG,BAGS_50KG_TO_KG,False,620/-,620.0,40.0,Due,Pending
MDM003082,2025-04-05,SCH0358,Singh Agro Group,Wheat,,,438.0,Paid,SCH-0358,SCH0358,True,2025/04/05,2025-04-05,ISO_FORMAT,False,False,WHEAT,Wheat,S. Agro Works,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,438,438.0,,Cleared,Paid
MDM003467,2026-02-19,SCH0499,Kumar Enterprises,Wheat,0.816,Bags,1224.0,Pending,sch_0499,SCH0499,True,2026-02-19,2026-02-19,ISO_FORMAT,False,False,Wheat,Wheat,Kumar & Co.,Kumar Enterprises,0.816,Bags,40.8,KG,BAGS_50KG_TO_KG,False,1224,1224.0,30.000000000000004,Due,Pending
MDM006431,2025-11-15,SCH0426,Kumar Enterprises,Rice,0.346,bags,692.0,Paid,SCH0426,SCH0426,False,11-15-2025,2025-11-15,DASH_MM_DD_YYYY,False,False,Rice,Rice,kumar general store,Kumar Enterprises,0.346,bags,17.299999999999997,KG,BAGS_50KG_TO_KG,False,692,692.0,40.00000000000001,paid,Paid
MDM011505,2025-07-07,SCH0043,Kumar Enterprises,Rice,47000,grams,1880.0,Paid,SCH0043,SCH0043,False,07/07/2025,2025-07-07,DASH_MM_DD_AMBIGUOUS,True,False,RICE,Rice,Kumar Supplies,Kumar Enterprises,47000,grams,47.0,KG,GRAMS_TO_KG,False,1880,1880.0,40.0,Paid,Paid
MDM007063,2025-12-21,SCH0349,Goyal Mills,Wheat,59.6,kg,1788.0,Unknown,SCH0349,SCH0349,False,12-21-2025,2025-12-21,DASH_MM_DD_YYYY,False,False,WHEAT,Wheat,goyal mill,Goyal Mills,59.6,kg,59.6,KG,DIRECT,False,"₹1,788",1788.0,30.0,,Unknown
MDM005544,2025-08-30,SCH0399,Goyal Mills,Oil,1.162,Bori,6972.0,Pending,SCH0399,SCH0399,False,2025/08/30,2025-08-30,ISO_FORMAT,False,False,Mustard Oil,Oil,Goyal Rice Mill,Goyal Mills,1.162,Bori,58.099999999999994,KG,BAGS_50KG_TO_KG,False,6972,6972.0,120.00000000000001,Pending,Pending
MDM010239,2025-06-13,SCH0282,Sharma Traders,Rice,,,2308.0,Paid,sch0282,SCH0282,True,2025-06-13,2025-06-13,ISO_FORMAT,False,False,RICE,Rice,Sharma & Sons,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,2308,2308.0,,paid,Paid
MDM004357,2025-06-13,SCH0317,Sharma Traders,Wheat,0.804,Sacks,1206.0,Unknown,SCH0317,SCH0317,False,2025/06/13,2025-06-13,ISO_FORMAT,False,False,WHEAT,Wheat,Sharma & Sons,Sharma Traders,0.804,Sacks,40.2,KG,BAGS_50KG_TO_KG,False,"Rs. 1,206",1206.0,29.999999999999996,,Unknown
MDM011255,2025-07-13,SCH0375,Sharma Traders,Rice,11,kg,440.0,Unknown,sch_0375,SCH0375,True,13/07/2025,2025-07-13,DASH_DD_MM_YYYY,False,False,Chawal,Rice,Sharma & Sons,Sharma Traders,11,kg,11.0,KG,DIRECT,False,440,440.0,40.0,,Unknown
MDM002114,2025-10-24,SCH0070,Sharma Traders,Pulses,1.034,Bori,4653.0,Paid,sch0070,SCH0070,True,24/10/2025,2025-10-24,DASH_DD_MM_YYYY,False,False,Lentils,Pulses,Sharma Traders,Sharma Traders,1.034,Bori,51.7,KG,BAGS_50KG_TO_KG,False,4653,4653.0,90.0,Paid,Paid
MDM008220,2025-08-20,SCH0213,Sharma Traders,Pulses,25.1 kg,,2259.0,Pending,SCH0213,SCH0213,False,20/08/2025,2025-08-20,DASH_DD_MM_YYYY,False,False,dal,Pulses,Sharma Traders,Sharma Traders,25.1 kg,,25.1,KG,DIRECT,False,"2,259/-",2259.0,90.0,PENDING,Pending
MDM010233,2026-02-20,SCH0234,Sharma Traders,Oil,37100,Grams,4452.0,Pending,SCH0234,SCH0234,False,2026/02/20,2026-02-20,ISO_FORMAT,False,False,Sarson Tel,Oil,Sharma Traders,Sharma Traders,37100,Grams,37.1,KG,GRAMS_TO_KG,False,"Rs. 4,452",4452.0,120.0,PENDING,Pending
MDM003217,2025-09-13,SCH0202,Kumar Enterprises,Wheat,17.2,KGS,516.0,Pending,SCH0202,SCH0202,False,13-Sep-2025,2025-09-13,TEXT_MONTH,False,False,Wheat,Wheat,Kumar Supplies,Kumar Enterprises,17.2,KGS,17.2,KG,DIRECT,False,516,516.0,30.0,PENDING,Pending
MDM003815,2025-10-21,SCH0190,Singh Agro Group,Oil,49.4,KG,5928.0,Unknown,SCH-0190,SCH0190,True,2025-10-21,2025-10-21,ISO_FORMAT,False,False,Sarson Tel,Oil,S. Agro Works,Singh Agro Group,49.4,KG,49.4,KG,DIRECT,False,"5,928/-",5928.0,120.0,,Unknown
MDM008322,2025-10-04,SCH0140,Kumar Enterprises,Oil,36500,grams,4380.0,Paid,SCH0140,SCH0140,False,2025-10-04,2025-10-04,ISO_FORMAT,False,False,Sarson Tel,Oil,Kumar Supplies,Kumar Enterprises,36500,grams,36.5,KG,GRAMS_TO_KG,False,4380,4380.0,120.0,Cleared,Paid
MDM010607,2025-10-15,SCH0388,Sharma Traders,Pulses,57.7,KG,5193.0,Paid,SCH0388,SCH0388,False,10-15-2025,2025-10-15,DASH_MM_DD_YYYY,False,False,Dal,Pulses,Sharma & Sons,Sharma Traders,57.7,KG,57.7,KG,DIRECT,False,"₹5,193",5193.0,90.0,paid,Paid
MDM002279,2025-07-15,SCH0126,Sharma Traders,Rice,28.8 kg,,1152.0,Paid,SCH-0126,SCH0126,True,07-15-2025,2025-07-15,DASH_MM_DD_YYYY,False,False,Chawal,Rice,Sharma & Sons,Sharma Traders,28.8 kg,,28.8,KG,DIRECT,False,"Rs. 1,152",1152.0,40.0,Cleared,Paid
MDM004600,2025-08-18,SCH0390,Singh Agro Group,Wheat,18.3 kg,,549.0,Pending,SCH0390,SCH0390,False,18/08/2025,2025-08-18,DASH_DD_MM_YYYY,False,False,gehun,Wheat,Singh Agro,Singh Agro Group,18.3 kg,,18.3,KG,DIRECT,False,549/-,549.0,30.0,Due,Pending
MDM000014,2025-08-16,SCH0483,Kumar Enterprises,Oil,18.8 kg,,2256.0,Pending,sch_0483,SCH0483,True,16/08/2025,2025-08-16,DASH_DD_MM_YYYY,False,False,Oil,Oil,Kumar & Co.,Kumar Enterprises,18.8 kg,,18.8,KG,DIRECT,False,"2,256/-",2256.0,120.0,Due,Pending
MDM011396,2026-03-05,SCH0181,Sharma Traders,Pulses,,,4383.0,Unknown,sch_0181,SCH0181,True,2026-03-05,2026-03-05,ISO_FORMAT,False,False,Dal,Pulses,sharma traders pvt ltd,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,4383,4383.0,,,Unknown
MDM001526,2026-01-26,SCH0444,Kumar Enterprises,Rice,57.1,KG,,Paid,SCH-0444,SCH0444,True,26.01.2026,2026-01-26,DOT_DD_MM_YYYY,False,False,RICE,Rice,kumar general store,Kumar Enterprises,57.1,KG,57.1,KG,DIRECT,False,,,,Cleared,Paid
MDM002366,2026-11-01,SCH0044,Singh Agro Group,Rice,44.1,kg,1764.0,Pending,S0044,SCH0044,True,11/01/2026,2026-11-01,DASH_MM_DD_AMBIGUOUS,True,False,chawal,Rice,Singh Brothers,Singh Agro Group,44.1,kg,44.1,KG,DIRECT,False,"1,764/-",1764.0,40.0,Due,Pending
MDM004649,2026-01-24,SCH0105,Goyal Mills,Rice,34.9,kg,1396.0,Pending,SCH0105,SCH0105,False,2026-01-24,2026-01-24,ISO_FORMAT,False,False,Rice,Rice,Goyal Enterprises,Goyal Mills,34.9,kg,34.9,KG,DIRECT,False,"₹1,396",1396.0,40.0,Pending,Pending
MDM000375,2026-01-19,SCH0599,Sharma Traders,Wheat,14.5 kg,,435.0,Pending,sch0599,SCH0599,True,19-Jan-2026,2026-01-19,TEXT_MONTH,False,False,Atta,Wheat,Sharma & Sons,Sharma Traders,14.5 kg,,14.5,KG,DIRECT,False,435,435.0,30.0,Due,Pending
MDM010522,2025-09-10,SCH0312,Singh Agro Group,Oil,11.5 kg,,1380.0,Pending,S0312,SCH0312,True,2025/09/10,2025-09-10,ISO_FORMAT,False,False,Cooking Oil,Oil,Singh Brothers,Singh Agro Group,11.5 kg,,11.5,KG,DIRECT,False,"₹1,380",1380.0,120.0,Due,Pending
MDM006478,2025-04-18,SCH0022,Kumar Enterprises,Pulses,35.5 kg,,3195.0,Pending,SCH0022,SCH0022,False,18.04.2025,2025-04-18,DOT_DD_MM_YYYY,False,False,Pulses,Pulses,kumar general store,Kumar Enterprises,35.5 kg,,35.5,KG,DIRECT,False,3195,3195.0,90.0,Due,Pending
MDM000526,2026-01-30,SCH0362,Sharma Traders,Wheat,0.966,bags,1449.0,Paid,SCH0362,SCH0362,False,30.01.2026,2026-01-30,DOT_DD_MM_YYYY,False,False,gehun,Wheat,Sharma Traders,Sharma Traders,0.966,bags,48.3,KG,BAGS_50KG_TO_KG,False,"Rs. 1,449",1449.0,30.0,Paid,Paid
MDM009132,2026-01-23,SCH0492,Goyal Mills,Rice,0.25,Sacks,500.0,Paid,SCH-0492,SCH0492,True,23.01.2026,2026-01-23,DOT_DD_MM_YYYY,False,False,RICE,Rice,goyal mill,Goyal Mills,0.25,Sacks,12.5,KG,BAGS_50KG_TO_KG,False,500/-,500.0,40.0,Cleared,Paid
MDM006896,2025-10-30,SCH0243,Goyal Mills,Oil,31.9 kg,,3828.0,Paid,SCH0243,SCH0243,False,2025-10-30,2025-10-30,ISO_FORMAT,False,False,Sarson Tel,Oil,goyal mill,Goyal Mills,31.9 kg,,31.9,KG,DIRECT,False,"₹3,828",3828.0,120.0,Cleared,Paid
MDM010340,2025-09-22,SCH0518,Kumar Enterprises,Wheat,0.47,Bags,705.0,Pending,SCH-0518,SCH0518,True,09-22-2025,2025-09-22,DASH_MM_DD_YYYY,False,False,Gehun,Wheat,kumar general store,Kumar Enterprises,0.47,Bags,23.5,KG,BAGS_50KG_TO_KG,False,₹705,705.0,30.0,PENDING,Pending
MDM003592,2025-04-09,SCH0120,Sharma Traders,Pulses,25.7,Kgs,2313.0,Pending,SCH0120,SCH0120,False,04-09-2025,2025-04-09,DASH_MM_DD_AMBIGUOUS,True,False,Pulses,Pulses,Sharma & Sons,Sharma Traders,25.7,Kgs,25.7,KG,DIRECT,False,2313,2313.0,90.0,Pending,Pending
MDM007905,2025-08-13,SCH0327,Singh Agro Group,Rice,47.1,Kgs,1884.0,Paid,SCH-0327,SCH0327,True,13/08/2025,2025-08-13,DASH_DD_MM_YYYY,False,False,Rice,Rice,S. Agro Works,Singh Agro Group,47.1,Kgs,47.1,KG,DIRECT,False,1884,1884.0,40.0,Cleared,Paid
MDM002959,2025-04-05,SCH0007,Sharma Traders,Wheat,48,KGS,1440.0,Pending,SCH-0007,SCH0007,True,2025-04-05,2025-04-05,ISO_FORMAT,False,False,WHEAT,Wheat,Sharma & Sons,Sharma Traders,48,KGS,48.0,KG,DIRECT,False,"1,440/-",1440.0,30.0,Pending,Pending
MDM000530,2025-09-28,SCH0420,Sharma Traders,Pulses,35600,g,3204.0,Unknown,SCH0420,SCH0420,False,09-28-2025,2025-09-28,DASH_MM_DD_YYYY,False,False,Daal,Pulses,sharma traders pvt ltd,Sharma Traders,35600,g,35.6,KG,GRAMS_TO_KG,False,"₹3,204",3204.0,90.0,,Unknown
MDM003715,2025-06-24,SCH0096,Goyal Mills,Oil,0.892,50kg Bags,5352.0,Paid,S0096,SCH0096,True,24/06/2025,2025-06-24,DASH_DD_MM_YYYY,False,False,Oil,Oil,goyal mill,Goyal Mills,0.892,50kg Bags,44.6,KG,BAGS_50KG_TO_KG,False,"₹5,352",5352.0,120.0,Paid,Paid
MDM004733,2025-03-04,SCH0144,Sharma Traders,Rice,,,1068.0,Paid,sch0144,SCH0144,True,03/04/2025,2025-03-04,DASH_MM_DD_AMBIGUOUS,True,False,Chawal,Rice,Sharma & Sons,Sharma Traders,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"₹1,068",1068.0,,Cleared,Paid
MDM009462,2025-09-29,SCH0553,Kumar Enterprises,Pulses,,,4968.0,Paid,sch0553,SCH0553,True,2025-09-29,2025-09-29,ISO_FORMAT,False,False,Daal,Pulses,Kumar Supplies,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"₹4,968",4968.0,,Cleared,Paid
MDM001395,2025-11-30,SCH0227,Kumar Enterprises,Wheat,51.8,Kgs,,Paid,SCH-0227,SCH0227,True,11-30-2025,2025-11-30,DASH_MM_DD_YYYY,False,False,Wheat,Wheat,Kumar Supplies,Kumar Enterprises,51.8,Kgs,51.8,KG,DIRECT,False,,,,paid,Paid
MDM009990,2025-05-29,SCH0342,Goyal Mills,Wheat,1.028,Sacks,1542.0,Unknown,SCH-0342,SCH0342,True,05-29-2025,2025-05-29,DASH_MM_DD_YYYY,False,False,Atta,Wheat,goyal mill,Goyal Mills,1.028,Sacks,51.4,KG,BAGS_50KG_TO_KG,False,"Rs. 1,542",1542.0,30.0,,Unknown
MDM009634,2025-10-29,SCH0485,Kumar Enterprises,Pulses,12.7,KGS,1143.0,Paid,sch_0485,SCH0485,True,29-Oct-2025,2025-10-29,TEXT_MONTH,False,False,Lentils,Pulses,kumar general store,Kumar Enterprises,12.7,KGS,12.7,KG,DIRECT,False,1143,1143.0,90.0,paid,Paid
MDM005632,2026-02-28,SCH0150,Sharma Traders,Rice,1.142,Bori,2284.0,Paid,SCH0150,SCH0150,False,28/02/2026,2026-02-28,DASH_DD_MM_YYYY,False,False,Chawal,Rice,Sharma & Sons,Sharma Traders,1.142,Bori,57.099999999999994,KG,BAGS_50KG_TO_KG,False,"Rs. 2,284",2284.0,40.00000000000001,Cleared,Paid
MDM009466,2026-01-23,SCH0418,Kumar Enterprises,Pulses,24000,g,2160.0,Pending,SCH0418,SCH0418,False,23-Jan-2026,2026-01-23,TEXT_MONTH,False,False,Pulses,Pulses,kumar general store,Kumar Enterprises,24000,g,24.0,KG,GRAMS_TO_KG,False,2160,2160.0,90.0,PENDING,Pending
MDM006564,2026-02-11,SCH0592,Sharma Traders,Wheat,59,Kgs,1770.0,Unknown,SCH0592,SCH0592,False,11-Feb-2026,2026-02-11,TEXT_MONTH,False,False,gehun,Wheat,Sharma & Sons,Sharma Traders,59,Kgs,59.0,KG,DIRECT,False,1770,1770.0,30.0,,Unknown
MDM004704,2025-04-01,SCH0164,Singh Agro Group,Rice,55.1,kg,2204.0,Paid,sch_0164,SCH0164,True,01-Apr-2025,2025-04-01,TEXT_MONTH,False,False,chawal,Rice,Singh Agro,Singh Agro Group,55.1,kg,55.1,KG,DIRECT,False,"₹2,204",2204.0,40.0,Cleared,Paid
MDM001713,2025-12-08,SCH0500,Sharma Traders,Rice,10.2 kg,,,Pending,SCH-0500,SCH0500,True,2025/12/08,2025-12-08,ISO_FORMAT,False,False,Rice,Rice,Sharma Traders,Sharma Traders,10.2 kg,,10.2,KG,DIRECT,False,,,,PENDING,Pending
MDM000956,2025-05-28,SCH0243,Kumar Enterprises,Rice,,,880.0,Pending,SCH0243,SCH0243,False,05-28-2025,2025-05-28,DASH_MM_DD_YYYY,False,False,RICE,Rice,Kumar Supplies,Kumar Enterprises,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,₹880,880.0,,Pending,Pending
MDM006676,2026-02-10,SCH0005,Kumar Enterprises,Rice,14000,Grams,560.0,Pending,sch_0005,SCH0005,True,2026-02-10,2026-02-10,ISO_FORMAT,False,False,Rice,Rice,Kumar Supplies,Kumar Enterprises,14000,Grams,14.0,KG,GRAMS_TO_KG,False,560,560.0,40.0,PENDING,Pending
MDM003454,2025-06-17,SCH0346,Kumar Enterprises,Rice,34400,Grams,1376.0,Pending,SCH0346,SCH0346,False,2025/06/17,2025-06-17,ISO_FORMAT,False,False,RICE,Rice,Kumar & Co.,Kumar Enterprises,34400,Grams,34.4,KG,GRAMS_TO_KG,False,1376,1376.0,40.0,Due,Pending
MDM009580,2025-12-18,SCH0117,Singh Agro Group,Wheat,,,1761.0,Pending,SCH-0117,SCH0117,True,2025/12/18,2025-12-18,ISO_FORMAT,False,False,WHEAT,Wheat,Singh Brothers,Singh Agro Group,,,,Unknown,MISSING_QUANTITY_AND_UNIT,True,"₹1,761",1761.0,,PENDING,Pending
MDM008596,2025-11-08,SCH0075,Singh Agro Group,Rice,11600,grams,464.0,Paid,SCH0075,SCH0075,False,2025/11/08,2025-11-08,ISO_FORMAT,False,False,Chawal,Rice,S. Agro Works,Singh Agro Group,11600,grams,11.6,KG,GRAMS_TO_KG,False,Rs. 464,464.0,40.0,Cleared,Paid
MDM002072,2025-05-16,SCH0071,Sharma Traders,Rice,0.614,Sacks,1228.0,Unknown,SCH-0071,SCH0071,True,16-May-2025,2025-05-16,TEXT_MONTH,False,False,chawal,Rice,Sharma & Sons,Sharma Traders,0.614,Sacks,30.7,KG,BAGS_50KG_TO_KG,False,"₹1,228",1228.0,40.0,,Unknown
MDM010170,2025-12-16,SCH0211,Singh Agro Group,Rice,51.6 kg,,2064.0,Pending,sch0211,SCH0211,True,2025/12/16,2025-12-16,ISO_FORMAT,False,False,Rice,Rice,Singh Brothers,Singh Agro Group,51.6 kg,,51.6,KG,DIRECT,False,"2,064/-",2064.0,40.0,Due,Pending
MDM000159,2026-03-15,SCH0465,Singh Agro Group,Oil,29700,Grams,3564.0,Pending,SCH0465,SCH0465,False,15.03.2026,2026-03-15,DOT_DD_MM_YYYY,False,False,Cooking Oil,Oil,Singh Agro,Singh Agro Group,29700,Grams,29.7,KG,GRAMS_TO_KG,False,3564,3564.0,120.0,Due,Pending
